"","gene_name","baseMean.MDA24h10w_24h","log2FoldChange.MDA24h10w_24h","lfcSE.MDA24h10w_24h","stat.MDA24h10w_24h","pvalue.MDA24h10w_24h","padj.MDA24h10w_24h","baseMean.MDA24h10w_10w","log2FoldChange.MDA24h10w_10w","lfcSE.MDA24h10w_10w","stat.MDA24h10w_10w","pvalue.MDA24h10w_10w","padj.MDA24h10w_10w"
"461","EIF4ENIF1",662.181855419308,0.386903562110477,0.119797337811165,3.22965075167486,0.00123941519814877,0.00600026198787467,662.181855419308,0.402268633694941,0.138619161737267,2.90196989112793,0.00370824179291719,0.0133881208180576
"466","ELL2",5673.21903522191,0.330349990607569,0.136075426376849,2.42769763361015,0.015195005501104,0.0475646380437598,5673.21903522191,0.896646423495668,0.157654565831982,5.68741170776656,1.28979248140455e-08,1.75322692705036e-07
"494","ERBB3",340.82363161718,0.820728345911149,0.175997202055202,4.6633033725941,3.1117349889224e-06,3.55730169037043e-05,340.82363161718,0.846238408233801,0.209995816720542,4.02978698075665,5.5827421221153e-05,0.000339198419003422
"495","EREG",648.067082943019,1.17681322788481,0.172484796004312,6.82270701619051,8.93407479552529e-12,4.88562443107676e-10,648.067082943019,0.953848886143559,0.205994819874293,4.6304508371892,3.64870410877747e-06,2.95983138859878e-05
"497","ERRFI1",26338.9601044461,1.87070859975551,0.172253076015055,10.8602333440594,1.7829303640492e-27,1.66169109929385e-24,26338.9601044461,1.04640235861838,0.198920972670471,5.26039232852453,1.43748358836779e-07,1.59871485571174e-06
"504","EXOC2",3816.38224849983,0.482342033198526,0.117185467476757,4.11605673966524,3.85409464797452e-05,0.000314943738007996,3816.38224849983,0.574478488958328,0.13597110258136,4.22500426967252,2.38936247828225e-05,0.000159343635476164
"520","FARP1",1612.20927380781,0.702449471252046,0.103399963268964,6.7935176091391,1.09431873649074e-11,5.81927813386728e-10,1612.20927380781,0.589300877099922,0.120015614924861,4.91020170557696,9.0982758547899e-07,8.45140090177455e-06
"529","FBXO11",1463.32908951408,0.4390681156018,0.131320933418389,3.34347391670549,0.00082736471429602,0.00428156536362141,1463.32908951408,0.413676089028609,0.153589549579666,2.69338695347913,0.00707301267495388,0.0231725478247804
"554","FRMD6",10578.2267179007,0.283195270884439,0.0999414739800317,2.83361110864766,0.00460253048515536,0.0179756528079248,10578.2267179007,0.51480725126492,0.115439784851762,4.4595305849365,8.21393519517292e-06,6.12526814842672e-05
"569","GADD45A",2386.90936195704,0.823312271261472,0.122264419313022,6.73386645016996,1.65212831675873e-11,8.50461867243129e-10,2386.90936195704,1.80033524571457,0.141187209567206,12.7514046862552,3.06178047225269e-37,9.39603342891647e-35
"573","GAN",543.626473004506,1.41015233618973,0.25333068144606,5.56644907020464,2.59982720567091e-08,5.64880247337675e-07,543.626473004506,0.902667415703299,0.294376167986881,3.06637395912948,0.00216672137223581,0.00838978981302429
"576","GATA2",475.836676421558,0.83666192604038,0.242974640230437,3.44341255221899,0.000574422326957339,0.00315700514145269,475.836676421558,1.4405008113462,0.278402076726152,5.17417408765646,2.28921311723771e-07,2.44822756649179e-06
"582","GDF15",169.00963759745,0.773022960602343,0.311815691449725,2.47910218054879,0.0131713567369323,0.0424301228120061,169.00963759745,1.85716950047552,0.360514550876615,5.15144117195737,2.58492311290345e-07,2.73859671633878e-06
